"","inegi.code","year","indicator","value","state","code","region","inegi leading","state long","state caps","state caps sa","state.new","state.new.long"
"225",2,2012,"total population",3258386,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"226",2,2013,"total population",3292766,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"227",2,2014,"total population",3326218,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"228",2,2015,"total population",3357794,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"229",2,2016,"total population",3403335,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"230",2,2017,"total population",3462872,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"231",2,2018,"total population",3521242,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"232",2,2019,"total population",3578561,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"233",2,2020,"total population",3634868,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"234",2,2021,"total population",3690160,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"235",2,2022,"total population",3744415,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"236",2,2023,"total population",3797610,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"237",2,2024,"total population",3849705,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"238",2,2025,"total population",3900683,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"239",2,2026,"total population",3950521,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"240",2,2027,"total population",3999215,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"241",2,2028,"total population",4046743,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"242",2,2029,"total population",4093115,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"243",2,2030,"total population",4138349,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"244",2,2031,"total population",4182427,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"245",2,2032,"total population",4225316,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"246",2,2033,"total population",4267034,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"247",2,2034,"total population",4307518,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"248",2,2035,"total population",4346778,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"249",2,2036,"total population",4384803,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"250",2,2037,"total population",4421560,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"251",2,2038,"total population",4457009,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"252",2,2039,"total population",4491159,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"253",2,2040,"total population",4523989,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"254",2,2041,"total population",4555479,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"255",2,2042,"total population",4585605,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"256",2,2043,"total population",4614351,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"257",2,2044,"total population",4641709,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"258",2,2045,"total population",4667696,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"259",2,2046,"total population",4692279,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"260",2,2047,"total population",4715478,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"261",2,2048,"total population",4737281,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"262",2,2049,"total population",4757696,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"263",2,2050,"total population",4776728,"Baja California","BCN","North",2,"Baja California","BAJA CALIFORNIA","BAJA CALIFORNIA","Baja California","Baja California"
"264",3,1970,"total population",134721,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"265",3,1971,"total population",141622,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"266",3,1972,"total population",148846,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"267",3,1973,"total population",156309,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"268",3,1974,"total population",164019,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"269",3,1975,"total population",171991,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"270",3,1976,"total population",180178,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"271",3,1977,"total population",188570,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"272",3,1978,"total population",197154,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"273",3,1979,"total population",205934,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"274",3,1980,"total population",215233,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"275",3,1981,"total population",225430,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"276",3,1982,"total population",236245,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"277",3,1983,"total population",247297,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"278",3,1984,"total population",258577,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"279",3,1985,"total population",270092,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"280",3,1986,"total population",281828,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"281",3,1987,"total population",293789,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"282",3,1988,"total population",305962,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"283",3,1989,"total population",318318,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"284",3,1990,"total population",329121,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"285",3,1991,"total population",338322,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"286",3,1992,"total population",347584,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"287",3,1993,"total population",356858,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"288",3,1994,"total population",366145,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"289",3,1995,"total population",375425,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"290",3,1996,"total population",385853,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"291",3,1997,"total population",397482,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"292",3,1998,"total population",409121,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"293",3,1999,"total population",420791,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"294",3,2000,"total population",434318,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
"295",3,2001,"total population",450092,"Baja California Sur","BCS","North",3,"Baja California Sur","BAJA CALIFORNIA SUR","BAJA CALIFORNIA SUR","Baja California Sur","Baja California Sur"
